account_id,customer_id,account_type,balance,status
ACC0218190,CUST018190,Savings,162833,Active
ACC0218191,CUST018191,Salary,136069,Active
ACC0218192,CUST018192,Savings,5467,Active
ACC0218193,CUST018193,Current,89455,Active
ACC0218194,CUST018194,Current,33589,Active
ACC0218195,CUST018195,Salary,178433,Active
ACC0218196,CUST018196,Current,64831,Active
ACC0218197,CUST018197,Savings,129708,Active
ACC0218198,CUST018198,Salary,76370,Active
ACC0218199,CUST018199,Savings,196536,Active
ACC0218200,CUST018200,Current,166099,Active
ACC0218201,CUST018201,Current,10215,Active
ACC0218202,CUST018202,Current,190335,Active
ACC0218203,CUST018203,Current,150449,Active
ACC0218204,CUST018204,Current,31808,Active
ACC0218205,CUST018205,Salary,177210,Active
ACC0218206,CUST018206,Savings,108638,Active
ACC0218207,CUST018207,Current,17658,Active
ACC0218208,CUST018208,Current,106770,Active
ACC0218209,CUST018209,Savings,96683,Active
ACC0218210,CUST018210,Current,112703,Active
ACC0218211,CUST018211,Savings,58240,Active
ACC0218212,CUST018212,Current,31443,Active
ACC0218213,CUST018213,Savings,151442,Active
ACC0218214,CUST018214,Current,9030,Active
ACC0218215,CUST018215,Current,58511,Active
ACC0218216,CUST018216,Salary,93214,Active
ACC0218217,CUST018217,Current,71817,Active
ACC0218218,CUST018218,Savings,112361,Active
ACC0218219,CUST018219,Salary,156156,Active
ACC0218220,CUST018220,Current,37225,Active
ACC0218221,CUST018221,Salary,26776,Active
ACC0218222,CUST018222,Current,115200,Dormant
ACC0218223,CUST018223,Current,28949,Active
ACC0218224,CUST018224,Salary,185100,Active
ACC0218225,CUST018225,Savings,28829,Active
ACC0218226,CUST018226,Current,99763,Active
ACC0218227,CUST018227,Salary,186927,Active
ACC0218228,CUST018228,Savings,54037,Active
ACC0218229,CUST018229,Savings,193719,Active
ACC0218230,CUST018230,Savings,194303,Active
ACC0218231,CUST018231,Salary,179201,Active
ACC0218232,CUST018232,Current,150183,Active
ACC0218233,CUST018233,Salary,174637,Active
ACC0218234,CUST018234,Salary,156503,Active
ACC0218235,CUST018235,Savings,176481,Active
ACC0218236,CUST018236,Salary,38971,Active
ACC0218237,CUST018237,Current,65567,Active
ACC0218238,CUST018238,Savings,127225,Active
ACC0218239,CUST018239,Current,158940,Active
ACC0218240,CUST018240,Salary,91240,Active
ACC0218241,CUST018241,Current,79271,Active
ACC0218242,CUST018242,Salary,108292,Active
ACC0218243,CUST018243,Current,66115,Active
ACC0218244,CUST018244,Salary,87432,Active
ACC0218245,CUST018245,Salary,97465,Active
ACC0218246,CUST018246,Savings,78286,Active
ACC0218247,CUST018247,Savings,41257,Active
ACC0218248,CUST018248,Savings,122967,Active
ACC0218249,CUST018249,Salary,88853,Active
ACC0218250,CUST018250,Savings,55437,Active
ACC0218251,CUST018251,Salary,71830,Active
ACC0218252,CUST018252,Savings,26058,Active
ACC0218253,CUST018253,Savings,149900,Active
ACC0218254,CUST018254,Savings,181639,Active
ACC0218255,CUST018255,Savings,160748,Active
ACC0218256,CUST018256,Salary,19748,Active
ACC0218257,CUST018257,Current,198536,Active
ACC0218258,CUST018258,Current,161418,Active
ACC0218259,CUST018259,Current,199407,Active
ACC0218260,CUST018260,Current,137759,Active
ACC0218261,CUST018261,Salary,47380,Active
ACC0218262,CUST018262,Salary,19357,Active
ACC0218263,CUST018263,Savings,168663,Active
ACC0218264,CUST018264,Current,193979,Active
ACC0218265,CUST018265,Salary,115560,Active
ACC0218266,CUST018266,Current,193910,Active
ACC0218267,CUST018267,Current,122550,Active
ACC0218268,CUST018268,Savings,112916,Active
ACC0218269,CUST018269,Salary,41824,Active
ACC0218270,CUST018270,Savings,164931,Active
ACC0218271,CUST018271,Current,96813,Active
ACC0218272,CUST018272,Current,148336,Active
ACC0218273,CUST018273,Salary,196280,Active
ACC0218274,CUST018274,Savings,141374,Active
ACC0218275,CUST018275,Current,95170,Active
ACC0218276,CUST018276,Savings,194530,Active
ACC0218277,CUST018277,Current,108905,Active
ACC0218278,CUST018278,Savings,119657,Active
ACC0218279,CUST018279,Current,30682,Active
ACC0218280,CUST018280,Savings,149194,Active
ACC0218281,CUST018281,Salary,64833,Active
ACC0218282,CUST018282,Savings,157054,Active
ACC0218283,CUST018283,Salary,107631,Active
ACC0218284,CUST018284,Salary,148870,Active
ACC0218285,CUST018285,Salary,174375,Dormant
ACC0218286,CUST018286,Current,83150,Active
ACC0218287,CUST018287,Salary,110958,Active
ACC0218288,CUST018288,Savings,22075,Active
ACC0218289,CUST018289,Salary,154812,Active
ACC0218290,CUST018290,Current,80999,Active
ACC0218291,CUST018291,Savings,5540,Active
ACC0218292,CUST018292,Savings,126907,Active
ACC0218293,CUST018293,Current,101124,Active
ACC0218294,CUST018294,Savings,7958,Active
ACC0218295,CUST018295,Savings,96405,Active
ACC0218296,CUST018296,Savings,133825,Active
ACC0218297,CUST018297,Savings,154086,Active
ACC0218298,CUST018298,Savings,9459,Active
ACC0218299,CUST018299,Savings,23394,Active
ACC0218300,CUST018300,Savings,120578,Active
ACC0218301,CUST018301,Current,71488,Dormant
ACC0218302,CUST018302,Savings,162019,Active
ACC0218303,CUST018303,Savings,109808,Active
ACC0218304,CUST018304,Savings,119921,Active
ACC0218305,CUST018305,Current,81664,Active
ACC0218306,CUST018306,Savings,114759,Active
ACC0218307,CUST018307,Savings,64168,Active
ACC0218308,CUST018308,Current,31676,Active
ACC0218309,CUST018309,Savings,98069,Active
ACC0218310,CUST018310,Salary,61419,Active
ACC0218311,CUST018311,Current,142411,Active
ACC0218312,CUST018312,Current,129075,Active
ACC0218313,CUST018313,Current,24222,Active
ACC0218314,CUST018314,Salary,112513,Active
ACC0218315,CUST018315,Savings,199662,Active
ACC0218316,CUST018316,Savings,79907,Active
ACC0218317,CUST018317,Salary,175079,Active
ACC0218318,CUST018318,Savings,94706,Active
ACC0218319,CUST018319,Savings,36065,Active
ACC0218320,CUST018320,Salary,46069,Active
ACC0218321,CUST018321,Salary,68699,Active
ACC0218322,CUST018322,Savings,186777,Active
ACC0218323,CUST018323,Savings,40186,Active
ACC0218324,CUST018324,Salary,155408,Active
ACC0218325,CUST018325,Salary,95958,Active
ACC0218326,CUST018326,Salary,68725,Active
ACC0218327,CUST018327,Savings,151029,Active
ACC0218328,CUST018328,Salary,197466,Active
ACC0218329,CUST018329,Salary,66078,Active
ACC0218330,CUST018330,Savings,162499,Active
ACC0218331,CUST018331,Salary,130904,Active
ACC0218332,CUST018332,Current,84764,Active
ACC0218333,CUST018333,Salary,156802,Active
ACC0218334,CUST018334,Current,69713,Active
ACC0218335,CUST018335,Salary,51128,Active
ACC0218336,CUST018336,Savings,73633,Active
ACC0218337,CUST018337,Current,80262,Dormant
ACC0218338,CUST018338,Current,198372,Active
ACC0218339,CUST018339,Current,195911,Active
ACC0218340,CUST018340,Current,98329,Active
ACC0218341,CUST018341,Salary,113835,Dormant
ACC0218342,CUST018342,Salary,112122,Active
ACC0218343,CUST018343,Savings,191706,Active
ACC0218344,CUST018344,Savings,34239,Active
ACC0218345,CUST018345,Current,84659,Active
ACC0218346,CUST018346,Salary,81949,Active
ACC0218347,CUST018347,Salary,19869,Active
ACC0218348,CUST018348,Savings,55376,Dormant
ACC0218349,CUST018349,Current,51961,Active
ACC0218350,CUST018350,Current,166418,Active
ACC0218351,CUST018351,Savings,139587,Active
ACC0218352,CUST018352,Salary,93140,Active
ACC0218353,CUST018353,Current,52880,Active
ACC0218354,CUST018354,Current,107613,Active
ACC0218355,CUST018355,Current,30777,Active
ACC0218356,CUST018356,Current,127387,Active
ACC0218357,CUST018357,Salary,45140,Active
ACC0218358,CUST018358,Salary,60825,Active
ACC0218359,CUST018359,Savings,162982,Active
ACC0218360,CUST018360,Salary,67328,Active
ACC0218361,CUST018361,Salary,78674,Active
ACC0218362,CUST018362,Salary,131775,Active
ACC0218363,CUST018363,Savings,61193,Active
ACC0218364,CUST018364,Savings,33516,Active
ACC0218365,CUST018365,Salary,23107,Active
ACC0218366,CUST018366,Salary,165742,Active
ACC0218367,CUST018367,Savings,13052,Active
ACC0218368,CUST018368,Savings,158358,Active
ACC0218369,CUST018369,Current,13997,Active
ACC0218370,CUST018370,Current,78387,Active
ACC0218371,CUST018371,Salary,78994,Active
ACC0218372,CUST018372,Current,16017,Active
ACC0218373,CUST018373,Savings,137696,Active
ACC0218374,CUST018374,Salary,113326,Active
ACC0218375,CUST018375,Current,77567,Active
ACC0218376,CUST018376,Savings,108414,Active
ACC0218377,CUST018377,Salary,112850,Active
ACC0218378,CUST018378,Savings,146644,Active
ACC0218379,CUST018379,Current,97487,Active
ACC0218380,CUST018380,Current,162185,Active
ACC0218381,CUST018381,Current,20783,Active
ACC0218382,CUST018382,Current,68457,Active
ACC0218383,CUST018383,Savings,190857,Active
ACC0218384,CUST018384,Savings,191949,Active
ACC0218385,CUST018385,Savings,122260,Active
ACC0218386,CUST018386,Current,191467,Active
ACC0218387,CUST018387,Savings,33446,Active
ACC0218388,CUST018388,Current,188104,Active
ACC0218389,CUST018389,Savings,54603,Active
ACC0218390,CUST018390,Salary,146078,Active
ACC0218391,CUST018391,Current,13027,Active
ACC0218392,CUST018392,Current,137545,Active
ACC0218393,CUST018393,Salary,160558,Active
ACC0218394,CUST018394,Current,136127,Active
ACC0218395,CUST018395,Salary,135411,Active
ACC0218396,CUST018396,Current,93234,Active
ACC0218397,CUST018397,Savings,23955,Active
ACC0218398,CUST018398,Salary,53632,Active
ACC0218399,CUST018399,Salary,65101,Active
ACC0218400,CUST018400,Current,118436,Active
ACC0218401,CUST018401,Salary,141838,Active
ACC0218402,CUST018402,Salary,10112,Active
ACC0218403,CUST018403,Current,118308,Active
ACC0218404,CUST018404,Savings,193648,Active
ACC0218405,CUST018405,Savings,123565,Active
ACC0218406,CUST018406,Salary,111076,Active
ACC0218407,CUST018407,Current,20575,Active
ACC0218408,CUST018408,Current,198834,Active
ACC0218409,CUST018409,Current,14214,Active
ACC0218410,CUST018410,Salary,9105,Active
ACC0218411,CUST018411,Savings,64224,Active
ACC0218412,CUST018412,Current,65443,Active
ACC0218413,CUST018413,Current,177602,Active
ACC0218414,CUST018414,Current,169714,Active
ACC0218415,CUST018415,Current,67558,Active
ACC0218416,CUST018416,Current,132005,Active
ACC0218417,CUST018417,Current,8295,Active
ACC0218418,CUST018418,Salary,47658,Active
ACC0218419,CUST018419,Savings,152905,Active
ACC0218420,CUST018420,Savings,73631,Active
ACC0218421,CUST018421,Current,192126,Active
ACC0218422,CUST018422,Salary,19813,Active
ACC0218423,CUST018423,Savings,89464,Active
ACC0218424,CUST018424,Current,89735,Active
ACC0218425,CUST018425,Salary,140982,Active
ACC0218426,CUST018426,Current,78937,Active
ACC0218427,CUST018427,Savings,39312,Active
ACC0218428,CUST018428,Savings,45546,Active
ACC0218429,CUST018429,Salary,144971,Active
ACC0218430,CUST018430,Current,50745,Active
ACC0218431,CUST018431,Salary,40940,Active
ACC0218432,CUST018432,Savings,26626,Active
ACC0218433,CUST018433,Savings,23498,Active
ACC0218434,CUST018434,Salary,164631,Active
ACC0218435,CUST018435,Salary,109292,Active
ACC0218436,CUST018436,Salary,31570,Active
ACC0218437,CUST018437,Savings,86323,Active
ACC0218438,CUST018438,Salary,196133,Active
ACC0218439,CUST018439,Savings,69492,Dormant
ACC0218440,CUST018440,Salary,111384,Dormant
ACC0218441,CUST018441,Current,71273,Active
ACC0218442,CUST018442,Current,106888,Active
ACC0218443,CUST018443,Current,68205,Active
ACC0218444,CUST018444,Savings,149703,Active
ACC0218445,CUST018445,Salary,112011,Active
ACC0218446,CUST018446,Current,120221,Active
ACC0218447,CUST018447,Savings,152006,Active
ACC0218448,CUST018448,Current,26000,Active
ACC0218449,CUST018449,Salary,192074,Active
ACC0218450,CUST018450,Savings,62874,Active
ACC0218451,CUST018451,Current,116071,Active
ACC0218452,CUST018452,Current,69289,Active
ACC0218453,CUST018453,Salary,15265,Active
ACC0218454,CUST018454,Current,140468,Active
ACC0218455,CUST018455,Current,39104,Active
ACC0218456,CUST018456,Current,52526,Active
ACC0218457,CUST018457,Current,72527,Active
ACC0218458,CUST018458,Current,101325,Active
ACC0218459,CUST018459,Salary,66566,Active
ACC0218460,CUST018460,Current,102928,Active
ACC0218461,CUST018461,Savings,31464,Active
ACC0218462,CUST018462,Salary,90077,Active
ACC0218463,CUST018463,Salary,154043,Active
ACC0218464,CUST018464,Savings,90826,Active
ACC0218465,CUST018465,Savings,161901,Active
ACC0218466,CUST018466,Salary,24180,Active
ACC0218467,CUST018467,Current,5936,Active
ACC0218468,CUST018468,Savings,74373,Active
ACC0218469,CUST018469,Savings,44120,Active
ACC0218470,CUST018470,Current,197955,Active
ACC0218471,CUST018471,Salary,46607,Active
ACC0218472,CUST018472,Current,14504,Dormant
ACC0218473,CUST018473,Salary,160799,Active
ACC0218474,CUST018474,Salary,45167,Active
ACC0218475,CUST018475,Savings,91663,Dormant
ACC0218476,CUST018476,Savings,173957,Active
ACC0218477,CUST018477,Savings,129128,Active
ACC0218478,CUST018478,Salary,117320,Active
ACC0218479,CUST018479,Current,21185,Active
ACC0218480,CUST018480,Savings,140899,Active
ACC0218481,CUST018481,Savings,61151,Active
ACC0218482,CUST018482,Savings,40937,Active
ACC0218483,CUST018483,Current,64446,Active
ACC0218484,CUST018484,Savings,66830,Active
ACC0218485,CUST018485,Current,98026,Active
ACC0218486,CUST018486,Savings,82951,Active
ACC0218487,CUST018487,Savings,101987,Active
ACC0218488,CUST018488,Savings,54834,Active
ACC0218489,CUST018489,Savings,57628,Active
ACC0218490,CUST018490,Savings,14102,Active
ACC0218491,CUST018491,Salary,70826,Active
ACC0218492,CUST018492,Current,173073,Active
ACC0218493,CUST018493,Current,39791,Active
ACC0218494,CUST018494,Savings,35793,Active
ACC0218495,CUST018495,Savings,102100,Active
ACC0218496,CUST018496,Savings,119528,Active
ACC0218497,CUST018497,Salary,184376,Active
ACC0218498,CUST018498,Current,166290,Active
ACC0218499,CUST018499,Salary,152534,Active
ACC0218500,CUST018500,Salary,117452,Active
ACC0218501,CUST018501,Current,9421,Active
ACC0218502,CUST018502,Salary,12423,Active
ACC0218503,CUST018503,Current,126830,Active
ACC0218504,CUST018504,Savings,111843,Active
ACC0218505,CUST018505,Salary,189707,Active
ACC0218506,CUST018506,Savings,198063,Active
ACC0218507,CUST018507,Current,97376,Dormant
ACC0218508,CUST018508,Current,120379,Active
ACC0218509,CUST018509,Savings,180327,Active
ACC0218510,CUST018510,Salary,75576,Active
ACC0218511,CUST018511,Current,110529,Active
ACC0218512,CUST018512,Current,192778,Active
ACC0218513,CUST018513,Savings,15126,Active
ACC0218514,CUST018514,Savings,36309,Active
ACC0218515,CUST018515,Savings,30242,Active
ACC0218516,CUST018516,Current,35368,Active
ACC0218517,CUST018517,Savings,96285,Active
ACC0218518,CUST018518,Current,60738,Active
ACC0218519,CUST018519,Savings,154855,Active
ACC0218520,CUST018520,Salary,112889,Active
ACC0218521,CUST018521,Savings,123839,Active
ACC0218522,CUST018522,Salary,143465,Active
ACC0218523,CUST018523,Savings,26544,Active
ACC0218524,CUST018524,Salary,147015,Active
ACC0218525,CUST018525,Savings,192467,Active
ACC0218526,CUST018526,Salary,47525,Active
ACC0218527,CUST018527,Savings,170176,Active
ACC0218528,CUST018528,Savings,11038,Active
ACC0218529,CUST018529,Salary,192623,Active
ACC0218530,CUST018530,Current,196671,Dormant
ACC0218531,CUST018531,Salary,199187,Active
ACC0218532,CUST018532,Current,92310,Active
ACC0218533,CUST018533,Salary,28809,Active
ACC0218534,CUST018534,Current,173325,Active
ACC0218535,CUST018535,Current,100543,Active
ACC0218536,CUST018536,Salary,168654,Dormant
ACC0218537,CUST018537,Savings,189695,Active
ACC0218538,CUST018538,Salary,43711,Active
ACC0218539,CUST018539,Savings,28862,Active
ACC0218540,CUST018540,Current,116827,Active
ACC0218541,CUST018541,Salary,12732,Active
ACC0218542,CUST018542,Savings,15445,Active
ACC0218543,CUST018543,Current,111460,Dormant
ACC0218544,CUST018544,Current,55412,Active
ACC0218545,CUST018545,Salary,109972,Active
ACC0218546,CUST018546,Salary,66355,Active
ACC0218547,CUST018547,Salary,46262,Active
ACC0218548,CUST018548,Salary,151063,Active
ACC0218549,CUST018549,Salary,176971,Active
ACC0218550,CUST018550,Savings,156733,Dormant
ACC0218551,CUST018551,Salary,168377,Active
ACC0218552,CUST018552,Savings,171009,Active
ACC0218553,CUST018553,Savings,147854,Active
ACC0218554,CUST018554,Salary,80447,Active
ACC0218555,CUST018555,Current,53538,Active
ACC0218556,CUST018556,Current,40992,Active
ACC0218557,CUST018557,Savings,157033,Active
ACC0218558,CUST018558,Salary,18408,Active
ACC0218559,CUST018559,Current,42619,Dormant
ACC0218560,CUST018560,Salary,96437,Active
ACC0218561,CUST018561,Salary,16414,Active
ACC0218562,CUST018562,Salary,45847,Active
ACC0218563,CUST018563,Savings,16058,Active
ACC0218564,CUST018564,Current,25622,Active
ACC0218565,CUST018565,Savings,76537,Active
ACC0218566,CUST018566,Current,132579,Active
ACC0218567,CUST018567,Salary,50191,Active
ACC0218568,CUST018568,Current,61952,Active
ACC0218569,CUST018569,Current,70644,Active
ACC0218570,CUST018570,Savings,58089,Active
ACC0218571,CUST018571,Current,54314,Active
ACC0218572,CUST018572,Current,18081,Active
ACC0218573,CUST018573,Salary,147449,Active
ACC0218574,CUST018574,Current,110693,Active
ACC0218575,CUST018575,Salary,147670,Active
ACC0218576,CUST018576,Salary,127619,Active
ACC0218577,CUST018577,Salary,116124,Active
ACC0218578,CUST018578,Savings,67354,Active
ACC0218579,CUST018579,Savings,109528,Active
ACC0218580,CUST018580,Current,195551,Active
ACC0218581,CUST018581,Salary,155981,Active
ACC0218582,CUST018582,Current,187869,Active
ACC0218583,CUST018583,Salary,128116,Active
ACC0218584,CUST018584,Savings,91129,Active
ACC0218585,CUST018585,Savings,23273,Active
ACC0218586,CUST018586,Savings,14111,Active
ACC0218587,CUST018587,Current,100302,Active
ACC0218588,CUST018588,Savings,187075,Active
ACC0218589,CUST018589,Savings,53660,Active
ACC0218590,CUST018590,Savings,36878,Active
ACC0218591,CUST018591,Salary,198723,Active
ACC0218592,CUST018592,Salary,166298,Active
ACC0218593,CUST018593,Salary,76051,Active
ACC0218594,CUST018594,Current,144540,Active
